No;Komoditas;Tanggal;Provinsi;Kota / Kelurahan;Pasar;Harga (Rp)
676;Cabai Rawit Merah;25/05/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
677;Cabai Rawit Merah;27/05/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;55000
678;Cabai Rawit Merah;27/05/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
679;Cabai Rawit Merah;28/05/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;50000
680;Cabai Rawit Merah;28/05/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
681;Cabai Rawit Merah;31/05/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;50000
682;Cabai Rawit Merah;31/05/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
683;Cabai Rawit Merah;02/06/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;45000
684;Cabai Rawit Merah;02/06/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
685;Cabai Rawit Merah;03/06/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;45000
686;Cabai Rawit Merah;03/06/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
687;Cabai Rawit Merah;04/06/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;45000
688;Cabai Rawit Merah;04/06/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
689;Cabai Rawit Merah;07/06/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;45000
690;Cabai Rawit Merah;07/06/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
691;Cabai Rawit Merah;08/06/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;45000
692;Cabai Rawit Merah;08/06/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
693;Cabai Rawit Merah;09/06/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;42500
694;Cabai Rawit Merah;09/06/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
695;Cabai Rawit Merah;10/06/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;42500
696;Cabai Rawit Merah;10/06/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
697;Cabai Rawit Merah;11/06/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;42500
698;Cabai Rawit Merah;11/06/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
699;Cabai Rawit Merah;14/06/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;42500
700;Cabai Rawit Merah;14/06/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
701;Cabai Rawit Merah;15/06/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;42500
702;Cabai Rawit Merah;15/06/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
703;Cabai Rawit Merah;16/06/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;42500
704;Cabai Rawit Merah;16/06/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
705;Cabai Rawit Merah;17/06/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;42500
706;Cabai Rawit Merah;17/06/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
707;Cabai Rawit Merah;18/06/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;42500
708;Cabai Rawit Merah;18/06/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
709;Cabai Rawit Merah;21/06/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;42500
710;Cabai Rawit Merah;21/06/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
711;Cabai Rawit Merah;22/06/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
712;Cabai Rawit Merah;22/06/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
713;Cabai Rawit Merah;23/06/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
714;Cabai Rawit Merah;23/06/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
715;Cabai Rawit Merah;24/06/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
716;Cabai Rawit Merah;24/06/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
717;Cabai Rawit Merah;25/06/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;45000
718;Cabai Rawit Merah;25/06/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
719;Cabai Rawit Merah;28/06/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;55000
720;Cabai Rawit Merah;28/06/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
721;Cabai Rawit Merah;29/06/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;55000
722;Cabai Rawit Merah;29/06/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
723;Cabai Rawit Merah;30/06/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;55000
724;Cabai Rawit Merah;30/06/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
725;Cabai Rawit Merah;01/07/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;55000
726;Cabai Rawit Merah;01/07/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
727;Cabai Rawit Merah;02/07/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;55000
728;Cabai Rawit Merah;02/07/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
729;Cabai Rawit Merah;05/07/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;55000
730;Cabai Rawit Merah;05/07/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
731;Cabai Rawit Merah;06/07/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;55000
732;Cabai Rawit Merah;06/07/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
733;Cabai Rawit Merah;07/07/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;55000
734;Cabai Rawit Merah;07/07/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
735;Cabai Rawit Merah;08/07/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;65000
736;Cabai Rawit Merah;08/07/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
737;Cabai Rawit Merah;09/07/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;65000
738;Cabai Rawit Merah;09/07/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
739;Cabai Rawit Merah;12/07/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;65000
740;Cabai Rawit Merah;12/07/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
741;Cabai Rawit Merah;13/07/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;65000
742;Cabai Rawit Merah;13/07/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
743;Cabai Rawit Merah;14/07/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;65000
744;Cabai Rawit Merah;14/07/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
745;Cabai Rawit Merah;15/07/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;65000
746;Cabai Rawit Merah;15/07/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
747;Cabai Rawit Merah;16/07/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;65000
748;Cabai Rawit Merah;16/07/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
749;Cabai Rawit Merah;19/07/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;65000
750;Cabai Rawit Merah;19/07/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
751;Cabai Rawit Merah;21/07/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;65000
752;Cabai Rawit Merah;21/07/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
753;Cabai Rawit Merah;22/07/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;65000
754;Cabai Rawit Merah;22/07/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
755;Cabai Rawit Merah;23/07/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;65000
756;Cabai Rawit Merah;23/07/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
757;Cabai Rawit Merah;26/07/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;65000
758;Cabai Rawit Merah;26/07/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
759;Cabai Rawit Merah;27/07/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;65000
760;Cabai Rawit Merah;27/07/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
761;Cabai Rawit Merah;28/07/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;65000
762;Cabai Rawit Merah;28/07/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
763;Cabai Rawit Merah;29/07/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;65000
764;Cabai Rawit Merah;29/07/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
765;Cabai Rawit Merah;30/07/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;65000
766;Cabai Rawit Merah;30/07/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
767;Cabai Rawit Merah;02/08/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;60000
768;Cabai Rawit Merah;02/08/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
769;Cabai Rawit Merah;03/08/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;50000
770;Cabai Rawit Merah;03/08/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
771;Cabai Rawit Merah;04/08/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;50000
772;Cabai Rawit Merah;04/08/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
773;Cabai Rawit Merah;05/08/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;50000
774;Cabai Rawit Merah;05/08/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
775;Cabai Rawit Merah;06/08/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;50000
776;Cabai Rawit Merah;06/08/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
777;Cabai Rawit Merah;09/08/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;50000
778;Cabai Rawit Merah;09/08/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
779;Cabai Rawit Merah;10/08/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;50000
780;Cabai Rawit Merah;10/08/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
781;Cabai Rawit Merah;12/08/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;50000
782;Cabai Rawit Merah;12/08/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
783;Cabai Rawit Merah;13/08/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;50000
784;Cabai Rawit Merah;13/08/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
785;Cabai Rawit Merah;16/08/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
786;Cabai Rawit Merah;16/08/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
787;Cabai Rawit Merah;18/08/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
788;Cabai Rawit Merah;18/08/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
789;Cabai Rawit Merah;19/08/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
790;Cabai Rawit Merah;19/08/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
791;Cabai Rawit Merah;20/08/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
792;Cabai Rawit Merah;20/08/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
793;Cabai Rawit Merah;23/08/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
794;Cabai Rawit Merah;23/08/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
795;Cabai Rawit Merah;24/08/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
796;Cabai Rawit Merah;24/08/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
797;Cabai Rawit Merah;25/08/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
798;Cabai Rawit Merah;25/08/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
799;Cabai Rawit Merah;26/08/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
800;Cabai Rawit Merah;26/08/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
801;Cabai Rawit Merah;27/08/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
802;Cabai Rawit Merah;27/08/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
803;Cabai Rawit Merah;30/08/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
804;Cabai Rawit Merah;30/08/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
805;Cabai Rawit Merah;31/08/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
806;Cabai Rawit Merah;31/08/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
807;Cabai Rawit Merah;01/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
808;Cabai Rawit Merah;01/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
809;Cabai Rawit Merah;02/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
810;Cabai Rawit Merah;02/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
811;Cabai Rawit Merah;03/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
812;Cabai Rawit Merah;03/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
813;Cabai Rawit Merah;06/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
814;Cabai Rawit Merah;06/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
815;Cabai Rawit Merah;07/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
816;Cabai Rawit Merah;07/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
817;Cabai Rawit Merah;08/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
818;Cabai Rawit Merah;08/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
819;Cabai Rawit Merah;09/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
820;Cabai Rawit Merah;09/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
821;Cabai Rawit Merah;10/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
822;Cabai Rawit Merah;10/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
823;Cabai Rawit Merah;13/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
824;Cabai Rawit Merah;13/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
825;Cabai Rawit Merah;14/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
826;Cabai Rawit Merah;14/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
827;Cabai Rawit Merah;15/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
828;Cabai Rawit Merah;15/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
829;Cabai Rawit Merah;16/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
830;Cabai Rawit Merah;16/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
831;Cabai Rawit Merah;17/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
832;Cabai Rawit Merah;17/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
833;Cabai Rawit Merah;20/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
834;Cabai Rawit Merah;20/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
835;Cabai Rawit Merah;21/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
836;Cabai Rawit Merah;21/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
837;Cabai Rawit Merah;22/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
838;Cabai Rawit Merah;22/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
839;Cabai Rawit Merah;23/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
840;Cabai Rawit Merah;23/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
841;Cabai Rawit Merah;24/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
842;Cabai Rawit Merah;24/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
843;Cabai Rawit Merah;27/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
844;Cabai Rawit Merah;27/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
845;Cabai Rawit Merah;28/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
846;Cabai Rawit Merah;28/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
847;Cabai Rawit Merah;29/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
848;Cabai Rawit Merah;29/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
849;Cabai Rawit Merah;30/09/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
850;Cabai Rawit Merah;30/09/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
851;Cabai Rawit Merah;01/10/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
852;Cabai Rawit Merah;01/10/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
853;Cabai Rawit Merah;04/10/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
854;Cabai Rawit Merah;04/10/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
855;Cabai Rawit Merah;05/10/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
856;Cabai Rawit Merah;05/10/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
857;Cabai Rawit Merah;06/10/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
858;Cabai Rawit Merah;06/10/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
859;Cabai Rawit Merah;07/10/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
860;Cabai Rawit Merah;07/10/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
861;Cabai Rawit Merah;08/10/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
862;Cabai Rawit Merah;08/10/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
863;Cabai Rawit Merah;11/10/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
864;Cabai Rawit Merah;11/10/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
865;Cabai Rawit Merah;12/10/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
866;Cabai Rawit Merah;12/10/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
867;Cabai Rawit Merah;13/10/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
868;Cabai Rawit Merah;13/10/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
869;Cabai Rawit Merah;14/10/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
870;Cabai Rawit Merah;14/10/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
871;Cabai Rawit Merah;15/10/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
872;Cabai Rawit Merah;15/10/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
873;Cabai Rawit Merah;18/10/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;30000
874;Cabai Rawit Merah;18/10/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
875;Cabai Rawit Merah;19/10/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
876;Cabai Rawit Merah;19/10/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
877;Cabai Rawit Merah;21/10/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
878;Cabai Rawit Merah;21/10/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
879;Cabai Rawit Merah;22/10/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
880;Cabai Rawit Merah;22/10/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
881;Cabai Rawit Merah;25/10/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
882;Cabai Rawit Merah;25/10/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
883;Cabai Rawit Merah;26/10/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
884;Cabai Rawit Merah;26/10/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
885;Cabai Rawit Merah;27/10/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
886;Cabai Rawit Merah;27/10/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
887;Cabai Rawit Merah;28/10/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
888;Cabai Rawit Merah;28/10/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
889;Cabai Rawit Merah;29/10/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
890;Cabai Rawit Merah;29/10/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
891;Cabai Rawit Merah;01/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
892;Cabai Rawit Merah;01/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
893;Cabai Rawit Merah;02/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
894;Cabai Rawit Merah;02/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
895;Cabai Rawit Merah;03/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
896;Cabai Rawit Merah;03/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
897;Cabai Rawit Merah;04/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
898;Cabai Rawit Merah;04/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
899;Cabai Rawit Merah;05/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
900;Cabai Rawit Merah;05/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
901;Cabai Rawit Merah;08/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;32500
902;Cabai Rawit Merah;08/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
903;Cabai Rawit Merah;09/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
904;Cabai Rawit Merah;09/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
905;Cabai Rawit Merah;10/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
906;Cabai Rawit Merah;10/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
907;Cabai Rawit Merah;11/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
908;Cabai Rawit Merah;11/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
909;Cabai Rawit Merah;12/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
910;Cabai Rawit Merah;12/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
911;Cabai Rawit Merah;15/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
912;Cabai Rawit Merah;15/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
913;Cabai Rawit Merah;16/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
914;Cabai Rawit Merah;16/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
915;Cabai Rawit Merah;17/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
916;Cabai Rawit Merah;17/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
917;Cabai Rawit Merah;18/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
918;Cabai Rawit Merah;18/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
919;Cabai Rawit Merah;19/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
920;Cabai Rawit Merah;19/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
921;Cabai Rawit Merah;22/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
922;Cabai Rawit Merah;22/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
923;Cabai Rawit Merah;23/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
924;Cabai Rawit Merah;23/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
925;Cabai Rawit Merah;24/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
926;Cabai Rawit Merah;24/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
927;Cabai Rawit Merah;25/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
928;Cabai Rawit Merah;25/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
929;Cabai Rawit Merah;26/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
930;Cabai Rawit Merah;26/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
931;Cabai Rawit Merah;29/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
932;Cabai Rawit Merah;29/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
933;Cabai Rawit Merah;30/11/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
934;Cabai Rawit Merah;30/11/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
935;Cabai Rawit Merah;01/12/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
936;Cabai Rawit Merah;01/12/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
937;Cabai Rawit Merah;02/12/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;47500
938;Cabai Rawit Merah;02/12/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
939;Cabai Rawit Merah;03/12/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;47500
940;Cabai Rawit Merah;03/12/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
941;Cabai Rawit Merah;06/12/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;80000
942;Cabai Rawit Merah;06/12/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;65000
943;Cabai Rawit Merah;07/12/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;80000
944;Cabai Rawit Merah;07/12/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;65000
945;Cabai Rawit Merah;08/12/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;80000
946;Cabai Rawit Merah;08/12/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;65000
947;Cabai Rawit Merah;09/12/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;80000
948;Cabai Rawit Merah;09/12/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;65000
