No;Komoditas;Tanggal;Provinsi;Kota / Kelurahan;Pasar;Harga (Rp)
704;Daging Ayam Ras Segar;14/06/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;42000
705;Daging Ayam Ras Segar;15/06/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
706;Daging Ayam Ras Segar;15/06/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;42000
707;Daging Ayam Ras Segar;16/06/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
708;Daging Ayam Ras Segar;16/06/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;42000
709;Daging Ayam Ras Segar;17/06/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38500
710;Daging Ayam Ras Segar;17/06/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;42000
711;Daging Ayam Ras Segar;20/06/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38500
712;Daging Ayam Ras Segar;20/06/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
713;Daging Ayam Ras Segar;21/06/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38500
714;Daging Ayam Ras Segar;21/06/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;39000
715;Daging Ayam Ras Segar;22/06/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38500
716;Daging Ayam Ras Segar;22/06/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
717;Daging Ayam Ras Segar;23/06/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38500
718;Daging Ayam Ras Segar;23/06/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
719;Daging Ayam Ras Segar;24/06/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38500
720;Daging Ayam Ras Segar;24/06/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
721;Daging Ayam Ras Segar;27/06/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38500
722;Daging Ayam Ras Segar;27/06/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
723;Daging Ayam Ras Segar;28/06/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
724;Daging Ayam Ras Segar;28/06/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;39000
725;Daging Ayam Ras Segar;29/06/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
726;Daging Ayam Ras Segar;29/06/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;39000
727;Daging Ayam Ras Segar;30/06/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
728;Daging Ayam Ras Segar;30/06/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;39000
729;Daging Ayam Ras Segar;01/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
730;Daging Ayam Ras Segar;01/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;39000
731;Daging Ayam Ras Segar;04/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
732;Daging Ayam Ras Segar;04/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38500
733;Daging Ayam Ras Segar;05/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
734;Daging Ayam Ras Segar;05/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
735;Daging Ayam Ras Segar;06/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
736;Daging Ayam Ras Segar;06/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
737;Daging Ayam Ras Segar;07/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
738;Daging Ayam Ras Segar;07/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
739;Daging Ayam Ras Segar;08/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;41000
740;Daging Ayam Ras Segar;08/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
741;Daging Ayam Ras Segar;11/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;41000
742;Daging Ayam Ras Segar;11/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;41500
743;Daging Ayam Ras Segar;12/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;41000
744;Daging Ayam Ras Segar;12/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;41500
745;Daging Ayam Ras Segar;13/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;41000
746;Daging Ayam Ras Segar;13/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;41500
747;Daging Ayam Ras Segar;14/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
748;Daging Ayam Ras Segar;14/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;41500
749;Daging Ayam Ras Segar;15/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
750;Daging Ayam Ras Segar;15/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40500
751;Daging Ayam Ras Segar;18/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38500
752;Daging Ayam Ras Segar;18/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;39000
753;Daging Ayam Ras Segar;19/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38500
754;Daging Ayam Ras Segar;19/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38500
755;Daging Ayam Ras Segar;20/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38500
756;Daging Ayam Ras Segar;20/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38500
757;Daging Ayam Ras Segar;21/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
758;Daging Ayam Ras Segar;21/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38500
759;Daging Ayam Ras Segar;22/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
760;Daging Ayam Ras Segar;22/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38500
761;Daging Ayam Ras Segar;25/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
762;Daging Ayam Ras Segar;25/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;39000
763;Daging Ayam Ras Segar;26/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
764;Daging Ayam Ras Segar;26/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;39000
765;Daging Ayam Ras Segar;27/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
766;Daging Ayam Ras Segar;27/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;39000
767;Daging Ayam Ras Segar;28/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
768;Daging Ayam Ras Segar;28/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;39000
769;Daging Ayam Ras Segar;29/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
770;Daging Ayam Ras Segar;29/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;39000
771;Daging Ayam Ras Segar;01/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
772;Daging Ayam Ras Segar;01/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38500
773;Daging Ayam Ras Segar;02/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
774;Daging Ayam Ras Segar;02/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
775;Daging Ayam Ras Segar;03/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
776;Daging Ayam Ras Segar;03/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;37500
777;Daging Ayam Ras Segar;04/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
778;Daging Ayam Ras Segar;04/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;37500
779;Daging Ayam Ras Segar;05/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
780;Daging Ayam Ras Segar;05/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;37500
781;Daging Ayam Ras Segar;08/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38500
782;Daging Ayam Ras Segar;08/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;37500
783;Daging Ayam Ras Segar;09/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
784;Daging Ayam Ras Segar;09/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;36500
785;Daging Ayam Ras Segar;10/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
786;Daging Ayam Ras Segar;10/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;36500
787;Daging Ayam Ras Segar;11/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
788;Daging Ayam Ras Segar;11/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;36500
789;Daging Ayam Ras Segar;12/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
790;Daging Ayam Ras Segar;12/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;36500
791;Daging Ayam Ras Segar;15/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
792;Daging Ayam Ras Segar;15/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;36500
793;Daging Ayam Ras Segar;16/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
794;Daging Ayam Ras Segar;16/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;36500
795;Daging Ayam Ras Segar;18/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
796;Daging Ayam Ras Segar;18/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;37500
797;Daging Ayam Ras Segar;19/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
798;Daging Ayam Ras Segar;19/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;37500
799;Daging Ayam Ras Segar;22/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
800;Daging Ayam Ras Segar;22/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
801;Daging Ayam Ras Segar;23/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
802;Daging Ayam Ras Segar;23/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
803;Daging Ayam Ras Segar;24/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
804;Daging Ayam Ras Segar;24/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
805;Daging Ayam Ras Segar;25/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
806;Daging Ayam Ras Segar;25/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
807;Daging Ayam Ras Segar;26/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
808;Daging Ayam Ras Segar;26/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
809;Daging Ayam Ras Segar;29/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
810;Daging Ayam Ras Segar;29/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;37500
811;Daging Ayam Ras Segar;30/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
812;Daging Ayam Ras Segar;30/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;37500
813;Daging Ayam Ras Segar;31/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
814;Daging Ayam Ras Segar;31/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;37500
815;Daging Ayam Ras Segar;01/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
816;Daging Ayam Ras Segar;01/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;37500
817;Daging Ayam Ras Segar;02/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
818;Daging Ayam Ras Segar;02/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;37500
819;Daging Ayam Ras Segar;05/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
820;Daging Ayam Ras Segar;05/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
821;Daging Ayam Ras Segar;06/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
822;Daging Ayam Ras Segar;06/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
823;Daging Ayam Ras Segar;07/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
824;Daging Ayam Ras Segar;07/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
825;Daging Ayam Ras Segar;08/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
826;Daging Ayam Ras Segar;08/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
827;Daging Ayam Ras Segar;09/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
828;Daging Ayam Ras Segar;09/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
829;Daging Ayam Ras Segar;12/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
830;Daging Ayam Ras Segar;12/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
831;Daging Ayam Ras Segar;13/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
832;Daging Ayam Ras Segar;13/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
833;Daging Ayam Ras Segar;14/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
834;Daging Ayam Ras Segar;14/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
835;Daging Ayam Ras Segar;15/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
836;Daging Ayam Ras Segar;15/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
837;Daging Ayam Ras Segar;16/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
838;Daging Ayam Ras Segar;16/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;38000
839;Daging Ayam Ras Segar;19/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
840;Daging Ayam Ras Segar;19/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;37500
841;Daging Ayam Ras Segar;20/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
842;Daging Ayam Ras Segar;20/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;37500
843;Daging Ayam Ras Segar;21/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
844;Daging Ayam Ras Segar;21/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;37500
845;Daging Ayam Ras Segar;22/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
846;Daging Ayam Ras Segar;22/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;37500
847;Daging Ayam Ras Segar;23/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
848;Daging Ayam Ras Segar;23/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;37500
849;Daging Ayam Ras Segar;26/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
850;Daging Ayam Ras Segar;26/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;36500
851;Daging Ayam Ras Segar;27/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
852;Daging Ayam Ras Segar;27/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;36000
853;Daging Ayam Ras Segar;28/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
854;Daging Ayam Ras Segar;28/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;36000
855;Daging Ayam Ras Segar;29/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
856;Daging Ayam Ras Segar;29/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;36000
857;Daging Ayam Ras Segar;30/09/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
858;Daging Ayam Ras Segar;30/09/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;36000
859;Daging Ayam Ras Segar;03/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36250
860;Daging Ayam Ras Segar;03/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35500
861;Daging Ayam Ras Segar;04/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36250
862;Daging Ayam Ras Segar;04/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
863;Daging Ayam Ras Segar;05/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36250
864;Daging Ayam Ras Segar;05/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
865;Daging Ayam Ras Segar;06/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36250
866;Daging Ayam Ras Segar;06/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
867;Daging Ayam Ras Segar;07/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36250
868;Daging Ayam Ras Segar;07/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
869;Daging Ayam Ras Segar;10/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36250
870;Daging Ayam Ras Segar;10/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
871;Daging Ayam Ras Segar;11/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36250
872;Daging Ayam Ras Segar;11/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
873;Daging Ayam Ras Segar;12/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36250
874;Daging Ayam Ras Segar;12/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35500
875;Daging Ayam Ras Segar;13/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36250
876;Daging Ayam Ras Segar;13/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35500
877;Daging Ayam Ras Segar;14/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36250
878;Daging Ayam Ras Segar;14/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35500
879;Daging Ayam Ras Segar;17/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
880;Daging Ayam Ras Segar;17/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
881;Daging Ayam Ras Segar;18/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
882;Daging Ayam Ras Segar;18/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
883;Daging Ayam Ras Segar;19/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
884;Daging Ayam Ras Segar;19/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
885;Daging Ayam Ras Segar;20/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
886;Daging Ayam Ras Segar;20/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
887;Daging Ayam Ras Segar;21/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
888;Daging Ayam Ras Segar;21/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
889;Daging Ayam Ras Segar;24/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;34500
890;Daging Ayam Ras Segar;24/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
891;Daging Ayam Ras Segar;25/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
892;Daging Ayam Ras Segar;25/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
893;Daging Ayam Ras Segar;26/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
894;Daging Ayam Ras Segar;26/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
895;Daging Ayam Ras Segar;27/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
896;Daging Ayam Ras Segar;27/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
897;Daging Ayam Ras Segar;28/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
898;Daging Ayam Ras Segar;28/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
899;Daging Ayam Ras Segar;31/10/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
900;Daging Ayam Ras Segar;31/10/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
901;Daging Ayam Ras Segar;01/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
902;Daging Ayam Ras Segar;01/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
903;Daging Ayam Ras Segar;02/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
904;Daging Ayam Ras Segar;02/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
905;Daging Ayam Ras Segar;03/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
906;Daging Ayam Ras Segar;03/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
907;Daging Ayam Ras Segar;04/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
908;Daging Ayam Ras Segar;04/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
909;Daging Ayam Ras Segar;07/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
910;Daging Ayam Ras Segar;07/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
911;Daging Ayam Ras Segar;08/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
912;Daging Ayam Ras Segar;08/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
913;Daging Ayam Ras Segar;09/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
914;Daging Ayam Ras Segar;09/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
915;Daging Ayam Ras Segar;10/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
916;Daging Ayam Ras Segar;10/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
917;Daging Ayam Ras Segar;11/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
918;Daging Ayam Ras Segar;11/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
919;Daging Ayam Ras Segar;14/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
920;Daging Ayam Ras Segar;14/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
921;Daging Ayam Ras Segar;15/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
922;Daging Ayam Ras Segar;15/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
923;Daging Ayam Ras Segar;16/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
924;Daging Ayam Ras Segar;16/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
925;Daging Ayam Ras Segar;17/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
926;Daging Ayam Ras Segar;17/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
927;Daging Ayam Ras Segar;18/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
928;Daging Ayam Ras Segar;18/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
929;Daging Ayam Ras Segar;21/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
930;Daging Ayam Ras Segar;21/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35500
931;Daging Ayam Ras Segar;22/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
932;Daging Ayam Ras Segar;22/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35500
933;Daging Ayam Ras Segar;23/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
934;Daging Ayam Ras Segar;23/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35500
935;Daging Ayam Ras Segar;24/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
936;Daging Ayam Ras Segar;24/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35500
937;Daging Ayam Ras Segar;25/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
938;Daging Ayam Ras Segar;25/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35500
939;Daging Ayam Ras Segar;28/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
940;Daging Ayam Ras Segar;28/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
941;Daging Ayam Ras Segar;29/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
942;Daging Ayam Ras Segar;29/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
943;Daging Ayam Ras Segar;30/11/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
944;Daging Ayam Ras Segar;30/11/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
945;Daging Ayam Ras Segar;01/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
946;Daging Ayam Ras Segar;01/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
947;Daging Ayam Ras Segar;02/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
948;Daging Ayam Ras Segar;02/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
949;Daging Ayam Ras Segar;05/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
950;Daging Ayam Ras Segar;05/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
951;Daging Ayam Ras Segar;06/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
952;Daging Ayam Ras Segar;06/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
953;Daging Ayam Ras Segar;07/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
954;Daging Ayam Ras Segar;07/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
955;Daging Ayam Ras Segar;08/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
956;Daging Ayam Ras Segar;08/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
957;Daging Ayam Ras Segar;09/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
958;Daging Ayam Ras Segar;09/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;34500
959;Daging Ayam Ras Segar;12/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
960;Daging Ayam Ras Segar;12/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35500
961;Daging Ayam Ras Segar;13/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
962;Daging Ayam Ras Segar;13/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35500
963;Daging Ayam Ras Segar;14/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36000
964;Daging Ayam Ras Segar;14/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35500
965;Daging Ayam Ras Segar;15/12/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;36000
966;Daging Ayam Ras Segar;15/12/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35500
