No;Komoditas;Tanggal;Provinsi;Kota / Kelurahan;Pasar;Harga (Rp)
7652;Bawang Merah;23/09/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;31500
7653;Bawang Merah;23/09/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
7670;Bawang Merah;24/09/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;31500
7671;Bawang Merah;24/09/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
7688;Bawang Merah;25/09/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;31500
7689;Bawang Merah;25/09/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
7706;Bawang Merah;28/09/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;31500
7707;Bawang Merah;28/09/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
7724;Bawang Merah;29/09/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;31500
7725;Bawang Merah;29/09/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
7742;Bawang Merah;30/09/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;31500
7743;Bawang Merah;30/09/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
7760;Bawang Merah;01/10/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;31500
7761;Bawang Merah;01/10/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
7778;Bawang Merah;02/10/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;31500
7779;Bawang Merah;02/10/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
7796;Bawang Merah;05/10/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
7797;Bawang Merah;05/10/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
7814;Bawang Merah;06/10/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
7815;Bawang Merah;06/10/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
7832;Bawang Merah;07/10/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
7833;Bawang Merah;07/10/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
7850;Bawang Merah;08/10/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
7851;Bawang Merah;08/10/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
7868;Bawang Merah;09/10/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
7869;Bawang Merah;09/10/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
7886;Bawang Merah;12/10/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
7887;Bawang Merah;12/10/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
7904;Bawang Merah;13/10/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
7905;Bawang Merah;13/10/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
7922;Bawang Merah;14/10/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
7923;Bawang Merah;14/10/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
7940;Bawang Merah;15/10/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
7941;Bawang Merah;15/10/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
7958;Bawang Merah;16/10/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
7959;Bawang Merah;16/10/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
7976;Bawang Merah;19/10/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
7977;Bawang Merah;19/10/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
7994;Bawang Merah;20/10/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
7995;Bawang Merah;20/10/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8012;Bawang Merah;21/10/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8013;Bawang Merah;21/10/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8030;Bawang Merah;22/10/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
8031;Bawang Merah;22/10/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8048;Bawang Merah;23/10/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
8049;Bawang Merah;23/10/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8066;Bawang Merah;26/10/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
8067;Bawang Merah;26/10/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8084;Bawang Merah;27/10/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
8085;Bawang Merah;27/10/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8106;Bawang Merah;02/11/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
8107;Bawang Merah;02/11/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8124;Bawang Merah;03/11/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
8125;Bawang Merah;03/11/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8142;Bawang Merah;04/11/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
8143;Bawang Merah;04/11/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8160;Bawang Merah;05/11/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
8161;Bawang Merah;05/11/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8178;Bawang Merah;06/11/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;37000
8179;Bawang Merah;06/11/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8196;Bawang Merah;09/11/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
8197;Bawang Merah;09/11/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8214;Bawang Merah;10/11/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
8215;Bawang Merah;10/11/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8232;Bawang Merah;11/11/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
8233;Bawang Merah;11/11/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8250;Bawang Merah;12/11/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
8251;Bawang Merah;12/11/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8268;Bawang Merah;13/11/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
8269;Bawang Merah;13/11/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8286;Bawang Merah;16/11/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8287;Bawang Merah;16/11/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8304;Bawang Merah;17/11/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8305;Bawang Merah;17/11/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8322;Bawang Merah;18/11/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8323;Bawang Merah;18/11/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8340;Bawang Merah;19/11/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8341;Bawang Merah;19/11/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8358;Bawang Merah;20/11/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8359;Bawang Merah;20/11/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8376;Bawang Merah;23/11/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8377;Bawang Merah;23/11/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8394;Bawang Merah;24/11/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8395;Bawang Merah;24/11/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8412;Bawang Merah;25/11/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8413;Bawang Merah;25/11/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8430;Bawang Merah;26/11/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8431;Bawang Merah;26/11/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8448;Bawang Merah;27/11/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8449;Bawang Merah;27/11/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8466;Bawang Merah;30/11/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8467;Bawang Merah;30/11/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8484;Bawang Merah;01/12/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8485;Bawang Merah;01/12/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8502;Bawang Merah;02/12/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8503;Bawang Merah;02/12/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8520;Bawang Merah;03/12/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8521;Bawang Merah;03/12/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8538;Bawang Merah;04/12/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8539;Bawang Merah;04/12/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8556;Bawang Merah;07/12/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8557;Bawang Merah;07/12/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8574;Bawang Merah;08/12/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8575;Bawang Merah;08/12/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8592;Bawang Merah;10/12/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8593;Bawang Merah;10/12/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8609;Bawang Merah;11/12/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8610;Bawang Merah;11/12/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8627;Bawang Merah;14/12/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8628;Bawang Merah;14/12/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8645;Bawang Merah;15/12/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8646;Bawang Merah;15/12/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8663;Bawang Merah;16/12/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8664;Bawang Merah;16/12/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8681;Bawang Merah;17/12/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8682;Bawang Merah;17/12/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8699;Bawang Merah;18/12/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8700;Bawang Merah;18/12/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8717;Bawang Merah;21/12/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8718;Bawang Merah;21/12/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8735;Bawang Merah;22/12/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8736;Bawang Merah;22/12/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8753;Bawang Merah;23/12/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
8754;Bawang Merah;23/12/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8771;Bawang Merah;28/12/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
8772;Bawang Merah;28/12/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8789;Bawang Merah;29/12/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;35500
8790;Bawang Merah;29/12/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;35000
8807;Bawang Merah;30/12/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;33500
8808;Bawang Merah;30/12/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
8825;Bawang Merah;04/01/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;33500
8826;Bawang Merah;04/01/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
8843;Bawang Merah;05/01/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;33500
8844;Bawang Merah;05/01/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
8861;Bawang Merah;06/01/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;33500
8862;Bawang Merah;06/01/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
8879;Bawang Merah;07/01/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;33500
8880;Bawang Merah;07/01/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
8897;Bawang Merah;08/01/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;33500
8898;Bawang Merah;08/01/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
8915;Bawang Merah;11/01/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;33500
8916;Bawang Merah;11/01/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
8933;Bawang Merah;12/01/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;33500
8934;Bawang Merah;12/01/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
8951;Bawang Merah;13/01/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;33500
8952;Bawang Merah;13/01/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
8969;Bawang Merah;14/01/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;33500
8970;Bawang Merah;14/01/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
8987;Bawang Merah;15/01/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;33500
8988;Bawang Merah;15/01/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9005;Bawang Merah;18/01/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;33500
9006;Bawang Merah;18/01/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9023;Bawang Merah;19/01/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;33500
9024;Bawang Merah;19/01/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9041;Bawang Merah;20/01/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;34500
9042;Bawang Merah;20/01/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9059;Bawang Merah;21/01/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;34500
9060;Bawang Merah;21/01/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9077;Bawang Merah;22/01/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;34500
9078;Bawang Merah;22/01/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9095;Bawang Merah;25/01/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;34500
9096;Bawang Merah;25/01/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9113;Bawang Merah;26/01/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;34500
9114;Bawang Merah;26/01/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9131;Bawang Merah;27/01/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;34500
9132;Bawang Merah;27/01/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9149;Bawang Merah;28/01/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;34500
9150;Bawang Merah;28/01/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9167;Bawang Merah;29/01/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;34500
9168;Bawang Merah;29/01/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9185;Bawang Merah;01/02/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;34500
9186;Bawang Merah;01/02/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9203;Bawang Merah;02/02/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;34500
9204;Bawang Merah;02/02/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9221;Bawang Merah;03/02/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;34500
9222;Bawang Merah;03/02/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9239;Bawang Merah;04/02/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;34500
9240;Bawang Merah;04/02/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9257;Bawang Merah;05/02/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;34500
9258;Bawang Merah;05/02/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9275;Bawang Merah;08/02/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;34500
9276;Bawang Merah;08/02/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9293;Bawang Merah;09/02/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;34500
9294;Bawang Merah;09/02/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9311;Bawang Merah;10/02/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;34500
9312;Bawang Merah;10/02/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9329;Bawang Merah;11/02/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
9330;Bawang Merah;11/02/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9347;Bawang Merah;15/02/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
9348;Bawang Merah;15/02/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9365;Bawang Merah;16/02/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
9366;Bawang Merah;16/02/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9383;Bawang Merah;17/02/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
9384;Bawang Merah;17/02/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9401;Bawang Merah;18/02/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
9402;Bawang Merah;18/02/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9419;Bawang Merah;19/02/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
9420;Bawang Merah;19/02/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9437;Bawang Merah;22/02/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
9438;Bawang Merah;22/02/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9455;Bawang Merah;23/02/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;36500
9456;Bawang Merah;23/02/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9473;Bawang Merah;24/02/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9474;Bawang Merah;24/02/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9491;Bawang Merah;25/02/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9492;Bawang Merah;25/02/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9509;Bawang Merah;26/02/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9510;Bawang Merah;26/02/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9527;Bawang Merah;01/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9528;Bawang Merah;01/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9545;Bawang Merah;02/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9546;Bawang Merah;02/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9563;Bawang Merah;03/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9564;Bawang Merah;03/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9581;Bawang Merah;04/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9582;Bawang Merah;04/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9599;Bawang Merah;05/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9600;Bawang Merah;05/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9617;Bawang Merah;08/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9618;Bawang Merah;08/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9635;Bawang Merah;09/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9636;Bawang Merah;09/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9653;Bawang Merah;10/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9654;Bawang Merah;10/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9671;Bawang Merah;12/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9672;Bawang Merah;12/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9689;Bawang Merah;15/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9690;Bawang Merah;15/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9707;Bawang Merah;16/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9708;Bawang Merah;16/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9725;Bawang Merah;17/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9726;Bawang Merah;17/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9743;Bawang Merah;18/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9744;Bawang Merah;18/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9761;Bawang Merah;19/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9762;Bawang Merah;19/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9779;Bawang Merah;22/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9780;Bawang Merah;22/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9797;Bawang Merah;23/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9798;Bawang Merah;23/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9815;Bawang Merah;24/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9816;Bawang Merah;24/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9833;Bawang Merah;25/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9834;Bawang Merah;25/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9851;Bawang Merah;26/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9852;Bawang Merah;26/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9869;Bawang Merah;29/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9870;Bawang Merah;29/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9887;Bawang Merah;30/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9888;Bawang Merah;30/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9905;Bawang Merah;31/03/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9906;Bawang Merah;31/03/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9923;Bawang Merah;01/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
9924;Bawang Merah;01/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9941;Bawang Merah;05/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
9942;Bawang Merah;05/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9959;Bawang Merah;06/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
9960;Bawang Merah;06/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9977;Bawang Merah;07/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
9978;Bawang Merah;07/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
9995;Bawang Merah;08/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
9996;Bawang Merah;08/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
10013;Bawang Merah;09/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;37500
10014;Bawang Merah;09/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
10031;Bawang Merah;12/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
10032;Bawang Merah;12/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
10049;Bawang Merah;13/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
10050;Bawang Merah;13/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
10067;Bawang Merah;14/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
10068;Bawang Merah;14/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
10084;Bawang Merah;15/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
10085;Bawang Merah;15/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
10102;Bawang Merah;16/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
10103;Bawang Merah;16/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
10120;Bawang Merah;19/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
10121;Bawang Merah;19/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
10138;Bawang Merah;20/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
10139;Bawang Merah;20/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
10156;Bawang Merah;21/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
10157;Bawang Merah;21/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
10174;Bawang Merah;22/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
10175;Bawang Merah;22/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
10192;Bawang Merah;23/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;38000
10193;Bawang Merah;23/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
10210;Bawang Merah;26/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
10211;Bawang Merah;26/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
10228;Bawang Merah;27/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
10229;Bawang Merah;27/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
10246;Bawang Merah;28/04/2021;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
10247;Bawang Merah;28/04/2021;Jawa Barat;Kota Bandung;Pasar Kiara Condong;30000
